ag,bg,T1,V1,A1,P1,B1,T2,V2,A2,P2,B2,T3,V3,A3,P3,B3,T4,V4,A4,P4,B4,Contamination_Defect,Crystalisation_Defect,Ion_Diffusion_Defect,Burnishing_Defect,m1_cost,m2_cost,m3_cost,m4_cost,ID
Medium,Neon,94.85993106273287,208398.39148562818,148.40758586533488,19.94124289064905,105.80913504439337,493.04663449475845,1132263.6080052562,470.22892392395556,109.22053719989967,340.3220243839174,609.0867418010902,752438.9820814263,365.0534358552211,661.1733578034809,876.7104185203907,358.6052117073062,538618.9356715097,142.0951206190273,461.30490828999837,326.67654846957714,0,0,0,0,581.5858774130177,1630.4984537584978,1113.0132356730492,822.9155074469271,1223
Low,Argon,123.15265208366628,284438.8747262452,308.5247041134818,51.33249301758201,,537.9479657646073,2866378.255147476,224.78626000496197,83.68389810003445,316.73979456498796,332.34494779867896,842199.9244861867,202.72223321164353,80.82305116975034,904.5222556255102,356.0942334186039,426293.04416309186,276.89657374141916,242.56549312096956,368.10957389969104,0,1,0,0,760.93215998113,3971.839117274626,1232.3302781270559,671.6294499153277,1224
Low,Neon,85.29108661856759,566151.9973020824,231.93657378390773,32.24248109295162,167.18306798397396,,2520560.0420401925,40.6770947301258,81.61218230105875,314.9223759146337,348.2314080162544,659092.8149360274,86.393826827197,281.08399344294145,909.8673468614687,354.958196791531,381213.7445557407,392.61509931497864,459.0404394581473,334.84463482925327,0,1,0,0,1423.148188165862,3505.1772422764066,985.287686200578,610.832629664835,1225
Low,Argon,116.92113631005341,382867.1180476385,156.4886786337262,27.159978452025157,108.65206276052537,500.6565796090994,410962.0269530749,273.0565498447721,78.48501167644498,253.92109318922834,304.3409300729649,920914.2002795583,330.5282237008998,60.888241125182866,827.3153463231283,384.3799113210714,475139.35800612514,327.41233220666106,407.30379851251485,330.92633265294455,0,0,0,0,991.7810136232142,655.9788338693236,1337.6482470441515,737.5149603739443,1226
Medium,Neon,109.10060871725001,219629.89343378588,90.25198380221033,44.39331719379187,110.86117366344509,538.2825687764157,4138559.254059266,159.77179805744692,109.72141994059595,218.5371753990571,467.3965643961626,763768.7693751277,498.43877107418143,219.00792108877292,812.5139206045526,304.051621048401,476032.49401985755,473.2049516746437,424.2701544909875,326.94467083121083,0,1,0,0,608.1836892271436,5688.511111456948,1126.3654495180867,738.4654187281676,1227
Low,Neon,108.46387403720641,438378.9750956952,909.0283638633987,32.85334309765736,91.49971807521715,409.6412802249635,2300339.792337558,18.428710437740886,62.73714517558755,363.0823954580845,398.95674348224264,747416.5576979071,223.84868342970844,55.405819556967955,563.0165443839725,337.82219803478205,412721.80242295435,143.33749565058096,461.2282581949388,348.45633168785815,0,1,0,0,1122.4212967793005,3203.4386877056513,1105.2074558370916,653.0921686079345,1228
Medium,Argon,90.98512913464545,280787.0955260616,10.289132426805264,49.300322413791534,59.43285145413228,450.59201824693196,,188.93273177200436,92.90197656106153,345.685371038359,493.0826609659947,834856.9633940398,271.62720557682553,261.5262427219491,753.8611412593084,639.0915212599851,575814.0922917903,932.3445872599492,196.3351929786377,341.30586434769504,0,0,0,0,751.0988654986039,857.9557828440999,1223.5069898637187,,1229
High,Argon,178.74323072471876,313543.463653324,,56.69589054321575,115.8091865389856,498.41491198480264,1187000.4755219352,187.51928268548932,94.84195245738356,322.17505311409894,454.10251477880666,860610.6125590352,139.286648234247,60.6423513161522,715.0068910783136,349.1083706718692,455622.81424476934,577.174053831444,139.55342096215588,365.54488131653835,0,0,0,0,829.3446489355559,1702.6297696003498,1257.6507768265583,711.1661029759975,1230
Low,Argon,-0.39362476692917747,338716.4936265225,152.21727398965263,65.01148834070128,98.62923514894257,477.1619871173295,2025569.679140177,450.65644865803694,63.580774558964855,328.35908149962916,368.1894088129711,913437.2172931957,626.0651882521186,214.0321346371289,759.6939362796774,421.27056259454463,292600.9858066549,211.42688654876653,272.667086756937,340.0197905117288,0,0,0,0,887.5218906465631,2835.0963157489978,1329.1404051015916,491.11792790360334,1231
Low,Neon,154.40032074433518,242516.9880063342,205.0982411044407,44.54665840023754,167.29082833760944,588.5313522653868,2534577.7347891484,121.94141922029425,54.626920379652574,369.1119247478541,307.89177881755074,814774.318475128,329.8196027294594,163.93546951922488,891.4908544760175,325.900907684573,405785.93811650766,722.2080312408461,393.0221242349043,341.734976376274,0,1,0,0,662.8775453787783,3523.7577840003137,1195.7879865586801,644.0060193677695,1232
Medium,Neon,139.56482730644078,450636.89909874223,285.1082410041422,29.575457185768784,145.3362721915813,515.7763567083282,1412191.0640043865,177.77775274915234,74.2262628082972,333.692281494896,540.6814484243893,990388.9757825611,206.53258326489845,41.281175917703635,828.0826891110291,346.2535986787955,538726.7206454597,469.59723178208696,151.2290738459506,318.09074811633485,0,0,0,0,1151.897881515462,2007.7272596774008,1433.4077229926986,822.8048640733776,1233
High,Neon,136.33717368253252,562865.4419849357,61.105303016089564,29.788511445742998,94.02164664081165,571.7727795239841,2271284.232629511,357.56660469881643,79.27923666816832,346.64663582924004,382.0584430304415,878023.2615260205,340.8178502427847,227.9778180021873,768.9849782963911,344.3589028489332,411631.5926611283,957.7748207264059,493.21333346873666,340.42836166097084,0,1,0,0,1414.4808441480966,3167.2846998980012,1281.5366037636354,652.2943710521698,1234
Medium,Argon,140.25177065130725,328229.7173763685,276.08009690038506,25.997802613156892,115.74013388683049,526.8393939455432,9859691.690130113,93.4374425078182,174.12110130015,282.70087756325324,492.87844368309067,822479.3726903377,544.5645323559742,205.7620348899588,737.8280630706201,408.76710430162177,605443.7304697894,883.5839428072454,456.6392497021422,,0,1,0,0,864.0366285545944,3274.8344078769483,1206.654611504291,914.0434201013609,1235
Medium,Argon,67.7985581710835,362826.4436081382,148.93440151598722,7.3683685653924655,116.26736715994942,617.6338013884507,2442737.896597732,387.591969173042,,279.5111094007494,360.3478087566277,782776.6982990272,,32.06439797908446,843.2696272714821,386.6303952749985,516297.2719847297,666.8093930167518,473.54590975095675,335.13704648830463,0,1,0,0,944.4560078016274,3399.843925809442,1151.707965745665,793.6030847634156,1236
Low,Neon,134.47962734025953,281161.8602737164,5.015485916493894,26.54029217735688,123.5812736277501,363.20896338402,766751.0598942857,395.68070137077956,68.97049166503763,310.89044816243734,406.26394083128605,612132.9672155611,597.1951542803013,197.6517227549876,853.6959708974995,332.15963921187654,428749.2491746736,841.9125623078825,262.5571482207753,342.1166887899563,0,0,0,0,752.6403669301067,1135.7930174549354,922.370099175161,675.098318189993,1237
Medium,Neon,81.08291822056353,282760.25323169207,27.98239242929772,,321.2479034007724,508.74548125303437,915854.2504183337,292.31796496392224,97.67602380980199,319.2316415955736,346.25967956548857,753318.2335453808,590.7666984417198,81.7640483685637,745.024326240394,422.9848778223315,331725.5153519818,292.86059512650365,467.0005889225231,340.6883089314499,0,0,0,0,756.3918707151633,1337.2178957279193,1112.5759489072602,544.2168159575015,1238
<missing>,Argon,61.29789955918244,390451.36090425873,96.82637666520974,9.59796416102359,140.4721433765455,555.7275718235198,2027813.3492188852,12.07534959945839,50.7596808701337,240.7778148430151,402.2396818883633,900394.3195232543,172.99273828149626,97.19643853329941,722.0053492790835,386.8615838347189,442216.1600875609,183.87085565564306,466.7057921965074,369.3402915383766,0,0,0,0,,2837.6523879393894,1310.5055845806482,693.4474817864747,1239
Low,Neon,114.79845119967123,522690.1832549569,247.56763849547758,11.062417845298512,153.50071604851593,495.7947456906735,2712591.5643883445,384.4369400939682,58.80232960427045,318.71606434960165,437.7025663652351,913922.049954239,613.0785005457317,244.2486204270609,,332.94968037706565,474683.9162858535,344.6063516039495,205.34061018487282,336.97310144648344,0,1,0,0,1321.0266468338893,3762.724055179052,1329.891298573666,736.5933491508855,1240
Low,Argon,56.45714403585967,271762.8496098735,24.237822880549935,37.30874556621132,106.50660611802407,,2941116.373756053,145.0776295371827,70.43325592584162,298.4545729629021,383.56583438983716,716098.0207445356,539.6885435401764,,881.5385005886321,393.1926522842197,639707.375881533,91.4551525164083,168.01232990946397,329.5712630094399,0,1,0,0,730.1544169811491,4071.7310638400672,1062.3167896801124,959.2247473359502,1241
Medium,Argon,99.55361243457058,383691.57775710564,172.72754048416857,36.27110027731928,141.83632614490614,498.0020337771241,1353344.9893081952,213.3985530705348,82.54427392784265,253.0673547074808,868.4819152718369,750279.6288365489,243.15820798011117,231.01600466612675,933.4682378475156,302.0748596759378,639952.90696771,957.3303186030644,172.20490869567857,347.5800994682232,0,0,0,0,993.9992784780243,,1107.7884691158322,960.2045618198606,1242
Low,C02,104.9289313486191,399725.86535136966,88.48705811614656,17.356991174663165,182.6932134567791,511.68540721385716,1857357.7374652037,276.63674827477024,49.44982363290235,312.1587673149432,386.49169570989335,587718.121924041,170.43497316899467,268.47578906438565,860.4441752862853,341.4075122680003,587634.7120674405,505.0196954080462,50.29294359565812,357.04660460757515,0,0,0,0,1031.8963603185334,2609.022805453693,889.3296579790814,889.1352042716882,1243
High,Neon,78.28073388073523,259805.66522132538,232.43145723524407,25.965161284477347,84.99629712869174,516.2745397912266,2621030.0298492713,413.7593542766881,33.03714132454358,298.48005245000917,502.18259198605443,873568.7267508798,399.7682456432794,,841.5367929076791,331.16447813376476,403242.5662415465,644.0439379680162,195.57464923962272,315.7639690256548,0,1,0,0,702.3815691732308,3639.8274142516593,1275.4576535408487,640.1929795806119,1244
Low,Neon,,278093.0518692371,84.2000575226722,40.52383821254329,145.4160523345519,395.2461682171642,875363.4473142612,340.68219172356163,84.8184617270542,326.5518225436317,397.2457079383643,866248.0103726647,194.49971377860717,42.46438355150334,799.2605498498535,,273859.94272448274,721.1664519324747,403.2188588050375,324.37414747392864,0,0,0,0,745.5214736066665,1282.2205456271413,1265.2378173247316,466.070373126535,1245
Medium,C02,154.1547385669703,355198.999287199,197.36966240235807,27.600487273517537,125.27321885686176,391.4423635759494,1592058.2927166515,253.5925912786461,86.25108282357544,292.44442357293104,448.9865898037413,549824.143615327,112.48115369407488,124.8266720842734,685.1713422114801,356.8519802895558,300608.06390288565,543.6429590719393,453.32674279522513,328.1866327400513,0,0,0,0,927.4054679812493,2248.5860002142226,837.7826336202986,502.0419982232588,1246
Medium,Neon,92.0594160668763,560246.0340236472,250.95948327023456,38.134297714952446,93.16902330573751,496.09939186036456,1983795.493730559,179.07653057749206,40.68476402335565,283.04482795146953,333.24578410593557,788407.8528709054,121.53788911432291,279.45108082725227,722.0153432375391,346.1564823086216,1204829.052292278,987.312544745528,196.14032987436818,317.05056125500295,0,0,0,0,1408.558349935042,2778.2922970423283,1159.3419804242974,521.7853324572027,1247
Medium,Argon,64.42295125147008,294614.18085166905,163.9145223537786,64.127825592224,120.85973086763549,598.1210521391433,3077975.826946736,112.84369920399762,96.70497365033339,274.63778891837785,418.9270593265475,447284.8284902836,204.06755903448612,107.9403056092309,850.2633991106339,379.33868160135233,407448.9419697232,2022.7452744816362,219.7342602790745,330.804653792801,0,1,1,0,784.2604913229952,4257.240566091335,699.2434555405974,646.3795467539186,1248
Low,Neon,166.92242160086082,342909.8727647329,8.44484412622546,32.92680635983797,172.51036798044566,470.8007814533304,1711753.881026964,170.03863907837223,62.38887625062766,222.24005973879366,438.9687243426909,724625.2075911384,454.4324393338412,277.57133961648805,876.2808053341228,375.79082336649236,482968.0866156707,653.0388501788237,426.17088235158565,336.715820170196,0,0,0,0,898.3889015915763,2412.261431740868,1073.6638065267252,,1249
Low,Argon,,187309.79340221384,222.15663639309884,31.48879049965035,120.10255722247797,474.91690344624845,976509.2437522665,224.43799336109134,69.15697266433767,321.79049804726304,479.72717134861534,806262.306659106,240.51181070072593,248.1879050778636,742.7990888933008,321.28271910585477,619603.6384464151,482.1166977473114,158.83529601776013,378.7185405493954,0,0,0,0,532.7831802247741,1418.5407657267017,1184.6115154158556,932.6034958064149,1250
Low,Argon,61.910181039340415,399472.9161183249,58.121029797184306,14.201422347996301,150.43166135883214,465.6757665902216,1773003.223939882,179.80270212996874,80.23887069435901,385.73301495477557,352.3139393093826,544039.9036410999,322.83315099834897,185.53449346167932,796.4210638552261,426.4080411929695,260189.71771527015,832.5998844658998,296.91557413107853,334.99488358644834,0,0,0,0,1030.744722373859,2494.356251295169,830.6729976296217,447.8573615503972,1251
Medium,Neon,174.63188395373228,285021.5224297313,187.41040575665258,19.92560793519165,156.3946913715988,607.4461692458555,2808634.984777993,175.9056903234966,58.549690116960484,233.20846723308037,371.38375776606966,801252.2945248395,226.88153403482755,99.20707139935344,746.3658261822744,350.8734771860771,412977.3066625056,990.4804469578032,362.97987431288266,320.14258799631574,0,1,0,0,762.6569220611264,3892.493969156746,1176.3886567743457,653.977684047484,1252
High,Argon,,551999.534492924,149.18518154326625,38.26220043398817,109.34016740465133,608.2678938978904,2910565.4663116927,984.0403992569851,,244.31830752213278,346.298579964869,811697.3337881138,303.55176037979805,228.41703831800132,851.2135809245491,245.40110631481346,476946.54703010025,774.6296506680387,113.2432223237032,338.4767897203716,0,1,0,0,1389.2565818280557,4031.212158325251,1190.679371296656,739.4419814674684,1253
Low,Argon,87.87462582255512,540231.4403573524,59.67493144862073,49.967372056601526,115.84926112749558,507.01180121401933,1676613.700411141,36.90042067696071,64.92622907329856,279.1304491121438,409.42191244702036,749622.2702431551,243.22242586538408,153.33138029918942,723.4159637080758,342.98370984849635,415727.3539778013,881.8202217659106,439.8595676035111,349.6220591121372,0,0,0,0,1361.687163217551,2363.5226906572307,1107.2555858246,657.9693991667721,1254
Medium,Argon,83.42411340058133,253484.2318997789,210.50175279264735,13.785951050754527,101.24285079139631,532.0130819736104,841210.9306424229,253.7923347411847,99.48852512276034,357.9652243436278,373.7945085723535,841908.5196639542,470.5274270501078,234.9338898098706,774.7131122167337,384.0231126210384,379961.10781416605,2543.392336210699,144.28917201268348,360.456418559956,0,0,0,0,687.5660178662916,1236.6801298503194,1232.9153305561545,609.470878005892,1255
